subject	blockcode	trialcode	trialnum	latency	response	stimulusitem1	stimulusitem2	stimulusitem3	stimulusitem4	stimulusitem5
466	real_a	real_topright_diff_a	2	395	23	mask.bmp	blankscreen.bmp	wmd3.bmp	blankscreen.bmp	square.bmp
466	real_a	real_bottomright_same_a	3	485	18	mask.bmp	blankscreen.bmp	wmd5.bmp	blankscreen.bmp	circle.bmp
466	real_a	real_bottomright_diff_a	4	523	23	mask.bmp	blankscreen.bmp	wmn3.bmp	blankscreen.bmp	square.bmp
466	real_a	real_bottomleft_diff_a	5	425	23	mask.bmp	blankscreen.bmp	wfd3.bmp	blankscreen.bmp	square.bmp
466	real_a	real_topleft_diff_a	6	506	23	mask.bmp	blankscreen.bmp	wmd2.bmp	blankscreen.bmp	square.bmp
466	real_a	real_bottomleft_diff_a	7	424	23	mask.bmp	blankscreen.bmp	wmn2.bmp	blankscreen.bmp	square.bmp
466	real_a	real_topleft_same_a	8	425	18	mask.bmp	blankscreen.bmp	wfn4.bmp	blankscreen.bmp	circle.bmp
466	real_a	real_topleft_diff_a	9	354	23	mask.bmp	blankscreen.bmp	wfn3.bmp	blankscreen.bmp	square.bmp
466	real_a	real_bottomright_same_a	10	390	23	mask.bmp	blankscreen.bmp	wmn5.bmp	blankscreen.bmp	square.bmp
466	real_a	real_bottomleft_same_a	11	369	18	mask.bmp	blankscreen.bmp	wmd4.bmp	blankscreen.bmp	circle.bmp
466	real_a	real_bottomleft_diff_a	12	420	23	mask.bmp	blankscreen.bmp	wfn1.bmp	blankscreen.bmp	square.bmp
466	real_a	real_topright_diff_a	13	398	23	mask.bmp	blankscreen.bmp	wfd2.bmp	blankscreen.bmp	circle.bmp
466	real_a	real_topright_same_a	14	472	18	mask.bmp	blankscreen.bmp	wmn4.bmp	blankscreen.bmp	circle.bmp
466	real_a	real_topleft_same_a	15	495	18	mask.bmp	blankscreen.bmp	wfd4.bmp	blankscreen.bmp	circle.bmp
466	real_a	real_bottomright_diff_a	16	438	23	mask.bmp	blankscreen.bmp	wfn2.bmp	blankscreen.bmp	square.bmp
466	real_a	real_topleft_diff_a	17	479	23	mask.bmp	blankscreen.bmp	wfd1.bmp	blankscreen.bmp	square.bmp
466	real_a	real_topright_same_a	18	470	18	mask.bmp	blankscreen.bmp	wfd5.bmp	blankscreen.bmp	circle.bmp
466	real_a	real_bottomright_diff_a	19	573	18	mask.bmp	blankscreen.bmp	wmd1.bmp	blankscreen.bmp	circle.bmp
466	real_a	real_bottomleft_same_a	20	449	18	mask.bmp	blankscreen.bmp	wfn5.bmp	blankscreen.bmp	circle.bmp
466	real_b	real_topright_diff_b	1	442	23	mask.bmp	blankscreen.bmp	wmn7.bmp	blankscreen.bmp	square.bmp
466	real_b	real_bottomright_diff_b	2	323	23	mask.bmp	blankscreen.bmp	wfd6.bmp	blankscreen.bmp	square.bmp
466	real_b	real_bottomleft_diff_b	3	352	23	mask.bmp	blankscreen.bmp	wmn8.bmp	blankscreen.bmp	square.bmp
466	real_b	real_topleft_same_b	4	460	23	mask.bmp	blankscreen.bmp	wmd9.bmp	blankscreen.bmp	square.bmp
466	real_b	real_topleft_same_b	5	404	18	mask.bmp	blankscreen.bmp	wmn9.bmp	blankscreen.bmp	circle.bmp
466	real_b	real_topright_diff_b	6	406	23	mask.bmp	blankscreen.bmp	wfn6.bmp	blankscreen.bmp	square.bmp
466	real_b	real_bottomleft_same_b	7	407	23	mask.bmp	blankscreen.bmp	wfd9.bmp	blankscreen.bmp	square.bmp
466	real_b	real_topleft_diff_b	8	497	23	mask.bmp	blankscreen.bmp	wfd7.bmp	blankscreen.bmp	square.bmp
466	real_b	real_topright_same_b	9	504	23	mask.bmp	blankscreen.bmp	wmn10.bmp	blankscreen.bmp	square.bmp
466	real_b	real_bottomright_same_b	10	342	23	mask.bmp	blankscreen.bmp	wfd10.bmp	blankscreen.bmp	square.bmp
466	real_b	real_bottomright_diff_b	11	483	23	mask.bmp	blankscreen.bmp	wmd7.bmp	blankscreen.bmp	square.bmp
466	real_b	real_bottomright_same_b	12	465	23	mask.bmp	blankscreen.bmp	wfn10.bmp	blankscreen.bmp	square.bmp
466	real_b	real_topright_diff_b	13	401	23	mask.bmp	blankscreen.bmp	wfd8.bmp	blankscreen.bmp	square.bmp
466	real_b	real_topright_same_b	14	331	23	mask.bmp	blankscreen.bmp	wfn9.bmp	blankscreen.bmp	square.bmp
466	real_b	real_bottomleft_diff_b	15	456	18	mask.bmp	blankscreen.bmp	wmd6.bmp	blankscreen.bmp	circle.bmp
466	real_b	real_topleft_diff_b	16	432	23	mask.bmp	blankscreen.bmp	wmn6.bmp	blankscreen.bmp	square.bmp
466	real_b	real_bottomleft_same_b	17	377	23	mask.bmp	blankscreen.bmp	wmd10.bmp	blankscreen.bmp	square.bmp
466	real_b	real_bottomleft_diff_b	18	332	23	mask.bmp	blankscreen.bmp	wfn7.bmp	blankscreen.bmp	square.bmp
466	real_b	real_topleft_diff_b	19	337	18	mask.bmp	blankscreen.bmp	wmd8.bmp	blankscreen.bmp	circle.bmp
466	real_b	real_bottomright_diff_b	20	421	23	mask.bmp	blankscreen.bmp	wfn8.bmp	blankscreen.bmp	square.bmp
466	real_c	real_bottomright_same_c	1	406	23	mask.bmp	blankscreen.bmp	wmd2.bmp	blankscreen.bmp	square.bmp
466	real_c	real_topleft_diff_c	2	416	18	mask.bmp	blankscreen.bmp	wmn5.bmp	blankscreen.bmp	circle.bmp
466	real_c	real_bottomright_diff_c	3	457	18	mask.bmp	blankscreen.bmp	wmd3.bmp	blankscreen.bmp	circle.bmp
466	real_c	real_bottomright_same_c	4	321	23	mask.bmp	blankscreen.bmp	wmn2.bmp	blankscreen.bmp	square.bmp
466	real_c	real_topleft_diff_c	5	455	23	mask.bmp	blankscreen.bmp	wfn4.bmp	blankscreen.bmp	square.bmp
466	real_c	real_topleft_same_c	6	447	18	mask.bmp	blankscreen.bmp	wfd1.bmp	blankscreen.bmp	circle.bmp
466	real_c	real_bottomleft_same_c	7	543	18	mask.bmp	blankscreen.bmp	wfd2.bmp	blankscreen.bmp	circle.bmp
466	real_c	real_topright_same_c	8	460	23	mask.bmp	blankscreen.bmp	wfn2.bmp	blankscreen.bmp	square.bmp
466	real_c	real_bottomright_diff_c	9	460	18	mask.bmp	blankscreen.bmp	wfd5.bmp	blankscreen.bmp	circle.bmp
466	real_c	real_bottomleft_same_c	10	388	18	mask.bmp	blankscreen.bmp	wmn1.bmp	blankscreen.bmp	circle.bmp
466	real_c	real_topright_diff_c	11	607	23	mask.bmp	blankscreen.bmp	wmd4.bmp	blankscreen.bmp	square.bmp
466	real_c	real_topright_diff_c	12	353	18	mask.bmp	blankscreen.bmp	wmn3.bmp	blankscreen.bmp	square.bmp
466	real_c	real_bottomleft_diff_c	13	397	18	mask.bmp	blankscreen.bmp	wmd5.bmp	blankscreen.bmp	circle.bmp
466	real_c	real_bottomleft_diff_c	14	447	23	mask.bmp	blankscreen.bmp	wfn3.bmp	blankscreen.bmp	square.bmp
466	real_c	real_topright_diff_c	15	432	23	mask.bmp	blankscreen.bmp	wfn5.bmp	blankscreen.bmp	square.bmp
466	real_c	real_topleft_same_c	16	417	18	mask.bmp	blankscreen.bmp	wfn1.bmp	blankscreen.bmp	circle.bmp
466	real_c	real_topright_same_c	17	523	23	mask.bmp	blankscreen.bmp	wmd1.bmp	blankscreen.bmp	square.bmp
466	real_c	real_topleft_diff_c	18	393	18	mask.bmp	blankscreen.bmp	wfd3.bmp	blankscreen.bmp	square.bmp
466	real_c	real_bottomright_diff_c	19	355	23	mask.bmp	blankscreen.bmp	wmn4.bmp	blankscreen.bmp	square.bmp
466	real_c	real_bottomleft_diff_c	20	447	23	mask.bmp	blankscreen.bmp	wfd4.bmp	blankscreen.bmp	square.bmp
466	real_d	real_topleft_diff_d	1	479	18	mask.bmp	blankscreen.bmp	wfn10.bmp	blankscreen.bmp	circle.bmp
466	real_d	real_topleft_diff_d	2	414	23	mask.bmp	blankscreen.bmp	wmn8.bmp	blankscreen.bmp	square.bmp
466	real_d	real_bottomright_diff_d	3	399	23	mask.bmp	blankscreen.bmp	wmn10.bmp	blankscreen.bmp	square.bmp
466	real_d	real_bottomleft_same_d	4	337	23	mask.bmp	blankscreen.bmp	wmn7.bmp	blankscreen.bmp	square.bmp
466	real_d	real_bottomright_same_d	5	494	18	mask.bmp	blankscreen.bmp	wfn7.bmp	blankscreen.bmp	circle.bmp
466	real_d	real_bottomleft_diff_d	6	365	23	mask.bmp	blankscreen.bmp	wfd10.bmp	blankscreen.bmp	square.bmp
466	real_d	real_bottomright_same_d	7	480	18	mask.bmp	blankscreen.bmp	wfd7.bmp	blankscreen.bmp	circle.bmp
466	real_d	real_topleft_same_d	8	392	18	mask.bmp	blankscreen.bmp	wmd6.bmp	blankscreen.bmp	circle.bmp
466	real_d	real_topright_same_d	9	306	23	mask.bmp	blankscreen.bmp	wfd6.bmp	blankscreen.bmp	square.bmp
466	real_d	real_topleft_same_d	10	360	18	mask.bmp	blankscreen.bmp	wmn6.bmp	blankscreen.bmp	circle.bmp
466	real_d	real_topright_diff_d	11	371	23	mask.bmp	blankscreen.bmp	wfd9.bmp	blankscreen.bmp	circle.bmp
466	real_d	real_topright_diff_d	12	479	18	mask.bmp	blankscreen.bmp	wmd10.bmp	blankscreen.bmp	circle.bmp
466	real_d	real_bottomright_diff_d	13	421	18	mask.bmp	blankscreen.bmp	wfn9.bmp	blankscreen.bmp	circle.bmp
466	real_d	real_topleft_diff_d	14	375	18	mask.bmp	blankscreen.bmp	wmd9.bmp	blankscreen.bmp	circle.bmp
466	real_d	real_topright_diff_d	15	442	18	mask.bmp	blankscreen.bmp	wfn8.bmp	blankscreen.bmp	circle.bmp
466	real_d	real_bottomleft_same_d	16	427	18	mask.bmp	blankscreen.bmp	wfn6.bmp	blankscreen.bmp	circle.bmp
466	real_d	real_bottomleft_diff_d	17	484	18	mask.bmp	blankscreen.bmp	wmd8.bmp	blankscreen.bmp	circle.bmp
466	real_d	real_bottomright_diff_d	18	395	23	mask.bmp	blankscreen.bmp	wfd8.bmp	blankscreen.bmp	square.bmp
466	real_d	real_topright_same_d	19	366	23	mask.bmp	blankscreen.bmp	wmd7.bmp	blankscreen.bmp	circle.bmp
466	real_d	real_bottomleft_diff_d	20	425	23	mask.bmp	blankscreen.bmp	wmn9.bmp	blankscreen.bmp	square.bmp
468	practice	practice_topright_same	1	641	23	mask.bmp	blankscreen.bmp	practice3.jpg	blankscreen.bmp	square.bmp
468	practice	practice_topleft_same	2	256	18	mask.bmp	blankscreen.bmp	practice2.jpg	blankscreen.bmp	circle.bmp
468	practice	practice_bottomleft_same	3	327	18	mask.bmp	blankscreen.bmp	practice6.jpg	blankscreen.bmp	circle.bmp
468	practice	practice_topright_same	4	419	18	mask.bmp	blankscreen.bmp	practice4.jpg	blankscreen.bmp	circle.bmp
468	practice	practice_bottomleft_same	5	227	23	mask.bmp	blankscreen.bmp	practice5.jpg	blankscreen.bmp	square.bmp
468	practice	practice_topright_diff	6	483	18	mask.bmp	blankscreen.bmp	practice10.jpg	blankscreen.bmp	circle.bmp
468	practice	practice_topleft_diff	7	489	23	mask.bmp	blankscreen.bmp	practice9.jpg	blankscreen.bmp	square.bmp
468	practice	practice_topleft_same	8	406	23	mask.bmp	blankscreen.bmp	practice1.jpg	blankscreen.bmp	square.bmp
468	practice	practice_bottomright_same	9	407	23	mask.bmp	blankscreen.bmp	practice7.jpg	blankscreen.bmp	square.bmp
468	practice	practice_bottomright_diff	10	440	23	mask.bmp	blankscreen.bmp	practice12.jpg	blankscreen.bmp	square.bmp
468	practice	practice_bottomright_same	11	311	23	mask.bmp	blankscreen.bmp	practice8.jpg	blankscreen.bmp	square.bmp
468	practice	practice_bottomleft_diff	12	476	23	mask.bmp	blankscreen.bmp	practice11.jpg	blankscreen.bmp	circle.bmp
468	real_a	real_topleft_diff_a	1	648	23	mask.bmp	blankscreen.bmp	wfd1.bmp	blankscreen.bmp	square.bmp
468	real_a	real_topright_same_a	2	392	18	mask.bmp	blankscreen.bmp	wmn4.bmp	blankscreen.bmp	circle.bmp
468	real_a	real_topleft_same_a	3	434	23	mask.bmp	blankscreen.bmp	wfd4.bmp	blankscreen.bmp	square.bmp
468	real_a	real_topright_diff_a	4	602	23	mask.bmp	blankscreen.bmp	wmn1.bmp	blankscreen.bmp	square.bmp
468	real_a	real_bottomright_diff_a	5	453	18	mask.bmp	blankscreen.bmp	wmn3.bmp	blankscreen.bmp	circle.bmp
468	real_a	real_bottomright_same_a	6	429	23	mask.bmp	blankscreen.bmp	wmn5.bmp	blankscreen.bmp	square.bmp
468	real_a	real_bottomleft_diff_a	7	598	18	mask.bmp	blankscreen.bmp	wmn2.bmp	blankscreen.bmp	circle.bmp
468	real_a	real_topright_same_a	8	592	23	mask.bmp	blankscreen.bmp	wfd5.bmp	blankscreen.bmp	square.bmp
468	real_a	real_topright_diff_a	9	506	18	mask.bmp	blankscreen.bmp	wmd3.bmp	blankscreen.bmp	circle.bmp
468	real_a	real_bottomleft_diff_a	10	545	18	mask.bmp	blankscreen.bmp	wfn1.bmp	blankscreen.bmp	circle.bmp
468	real_a	real_bottomleft_same_a	11	453	18	mask.bmp	blankscreen.bmp	wfn5.bmp	blankscreen.bmp	circle.bmp
468	real_a	real_topleft_diff_a	12	397	18	mask.bmp	blankscreen.bmp	wfn3.bmp	blankscreen.bmp	circle.bmp
468	real_a	real_bottomleft_same_a	13	391	23	mask.bmp	blankscreen.bmp	wmd4.bmp	blankscreen.bmp	square.bmp
468	real_a	real_topleft_diff_a	14	746	23	mask.bmp	blankscreen.bmp	wmd2.bmp	blankscreen.bmp	square.bmp
468	real_a	real_bottomleft_diff_a	15	502	23	mask.bmp	blankscreen.bmp	wfd3.bmp	blankscreen.bmp	square.bmp
468	real_a	real_topright_diff_a	16	461	18	mask.bmp	blankscreen.bmp	wfd2.bmp	blankscreen.bmp	circle.bmp
468	real_a	real_bottomright_diff_a	17	477	23	mask.bmp	blankscreen.bmp	wfn2.bmp	blankscreen.bmp	square.bmp
468	real_a	real_topleft_same_a	18	420	23	mask.bmp	blankscreen.bmp	wfn4.bmp	blankscreen.bmp	square.bmp
468	real_a	real_bottomright_same_a	19	437	18	mask.bmp	blankscreen.bmp	wmd5.bmp	blankscreen.bmp	circle.bmp
468	real_a	real_bottomright_diff_a	20	358	23	mask.bmp	blankscreen.bmp	wmd1.bmp	blankscreen.bmp	square.bmp
468	real_b	real_bottomright_diff_b	1	429	23	mask.bmp	blankscreen.bmp	wfn8.bmp	blankscreen.bmp	square.bmp
468	real_b	real_topright_diff_b	2	342	23	mask.bmp	blankscreen.bmp	wfn6.bmp	blankscreen.bmp	circle.bmp
468	real_b	real_bottomleft_diff_b	3	539	23	mask.bmp	blankscreen.bmp	wmn8.bmp	blankscreen.bmp	square.bmp
468	real_b	real_bottomright_diff_b	4	375	18	mask.bmp	blankscreen.bmp	wfd6.bmp	blankscreen.bmp	circle.bmp
468	real_b	real_bottomright_same_b	5	435	23	mask.bmp	blankscreen.bmp	wfn10.bmp	blankscreen.bmp	square.bmp
468	real_b	real_bottomright_same_b	6	524	23	mask.bmp	blankscreen.bmp	wfd10.bmp	blankscreen.bmp	square.bmp
468	real_b	real_topright_diff_b	7	457	23	mask.bmp	blankscreen.bmp	wmn7.bmp	blankscreen.bmp	square.bmp
468	real_b	real_topright_diff_b	8	481	18	mask.bmp	blankscreen.bmp	wfd8.bmp	blankscreen.bmp	circle.bmp
468	real_b	real_bottomleft_same_b	9	376	23	mask.bmp	blankscreen.bmp	wmd10.bmp	blankscreen.bmp	square.bmp
468	real_b	real_bottomleft_same_b	10	395	18	mask.bmp	blankscreen.bmp	wfd9.bmp	blankscreen.bmp	circle.bmp
468	real_b	real_topleft_diff_b	11	501	23	mask.bmp	blankscreen.bmp	wfd7.bmp	blankscreen.bmp	square.bmp
468	real_b	real_bottomleft_diff_b	12	491	18	mask.bmp	blankscreen.bmp	wfn7.bmp	blankscreen.bmp	circle.bmp
468	real_b	real_topleft_diff_b	13	346	23	mask.bmp	blankscreen.bmp	wmd8.bmp	blankscreen.bmp	square.bmp
468	real_b	real_topright_same_b	14	343	18	mask.bmp	blankscreen.bmp	wmn10.bmp	blankscreen.bmp	circle.bmp
468	real_b	real_topleft_diff_b	15	507	18	mask.bmp	blankscreen.bmp	wmn6.bmp	blankscreen.bmp	circle.bmp
468	real_b	real_topleft_same_b	16	385	23	mask.bmp	blankscreen.bmp	wmn9.bmp	blankscreen.bmp	square.bmp
468	real_b	real_topright_same_b	17	404	23	mask.bmp	blankscreen.bmp	wfn9.bmp	blankscreen.bmp	square.bmp
468	real_b	real_bottomleft_diff_b	18	558	23	mask.bmp	blankscreen.bmp	wmd6.bmp	blankscreen.bmp	square.bmp
468	real_b	real_bottomright_diff_b	19	370	18	mask.bmp	blankscreen.bmp	wmd7.bmp	blankscreen.bmp	circle.bmp
468	real_b	real_topleft_same_b	20	341	18	mask.bmp	blankscreen.bmp	wmd9.bmp	blankscreen.bmp	circle.bmp
468	real_c	real_bottomleft_same_c	1	361	23	mask.bmp	blankscreen.bmp	wmn1.bmp	blankscreen.bmp	square.bmp
468	real_c	real_topright_diff_c	2	404	18	mask.bmp	blankscreen.bmp	wmd4.bmp	blankscreen.bmp	circle.bmp
468	real_c	real_bottomright_diff_c	3	399	23	mask.bmp	blankscreen.bmp	wfd5.bmp	blankscreen.bmp	square.bmp
468	real_c	real_topright_diff_c	4	369	18	mask.bmp	blankscreen.bmp	wfn5.bmp	blankscreen.bmp	circle.bmp
468	real_c	real_bottomright_same_c	5	380	23	mask.bmp	blankscreen.bmp	wmn2.bmp	blankscreen.bmp	square.bmp
468	real_c	real_topright_same_c	6	415	23	mask.bmp	blankscreen.bmp	wmd1.bmp	blankscreen.bmp	square.bmp
468	real_c	real_bottomright_diff_c	7	457	23	mask.bmp	blankscreen.bmp	wmd3.bmp	blankscreen.bmp	square.bmp
468	real_c	real_topright_diff_c	8	385	18	mask.bmp	blankscreen.bmp	wmn3.bmp	blankscreen.bmp	circle.bmp
468	real_c	real_topright_same_c	9	452	23	mask.bmp	blankscreen.bmp	wfn2.bmp	blankscreen.bmp	square.bmp
468	real_c	real_topleft_diff_c	10	308	23	mask.bmp	blankscreen.bmp	wfn4.bmp	blankscreen.bmp	square.bmp
468	real_c	real_topleft_diff_c	11	386	23	mask.bmp	blankscreen.bmp	wmn5.bmp	blankscreen.bmp	circle.bmp
468	real_c	real_bottomleft_diff_c	12	469	18	mask.bmp	blankscreen.bmp	wfn3.bmp	blankscreen.bmp	circle.bmp
468	real_c	real_topleft_same_c	13	340	18	mask.bmp	blankscreen.bmp	wfn1.bmp	blankscreen.bmp	circle.bmp
468	real_c	real_bottomright_same_c	14	377	23	mask.bmp	blankscreen.bmp	wmd2.bmp	blankscreen.bmp	square.bmp
468	real_c	real_topleft_same_c	15	484	23	mask.bmp	blankscreen.bmp	wfd1.bmp	blankscreen.bmp	square.bmp
468	real_c	real_bottomleft_same_c	16	507	23	mask.bmp	blankscreen.bmp	wfd2.bmp	blankscreen.bmp	square.bmp
468	real_c	real_topleft_diff_c	17	561	18	mask.bmp	blankscreen.bmp	wfd3.bmp	blankscreen.bmp	circle.bmp
468	real_c	real_bottomright_diff_c	18	597	23	mask.bmp	blankscreen.bmp	wmn4.bmp	blankscreen.bmp	square.bmp
468	real_c	real_bottomleft_diff_c	19	503	23	mask.bmp	blankscreen.bmp	wmd5.bmp	blankscreen.bmp	square.bmp
468	real_c	real_bottomleft_diff_c	20	429	23	mask.bmp	blankscreen.bmp	wfd4.bmp	blankscreen.bmp	square.bmp
468	real_d	real_bottomleft_diff_d	1	527	23	mask.bmp	blankscreen.bmp	wmd8.bmp	blankscreen.bmp	square.bmp
468	real_d	real_topleft_diff_d	2	437	18	mask.bmp	blankscreen.bmp	wfn10.bmp	blankscreen.bmp	circle.bmp
468	real_d	real_topright_diff_d	3	445	23	mask.bmp	blankscreen.bmp	wfn8.bmp	blankscreen.bmp	square.bmp
468	real_d	real_topleft_diff_d	4	350	23	mask.bmp	blankscreen.bmp	wmd9.bmp	blankscreen.bmp	square.bmp
468	real_d	real_bottomright_same_d	5	466	23	mask.bmp	blankscreen.bmp	wfn7.bmp	blankscreen.bmp	square.bmp
468	real_d	real_bottomright_same_d	6	441	18	mask.bmp	blankscreen.bmp	wfd7.bmp	blankscreen.bmp	circle.bmp
468	real_d	real_bottomright_diff_d	7	458	23	mask.bmp	blankscreen.bmp	wfd8.bmp	blankscreen.bmp	square.bmp
468	real_d	real_topleft_same_d	8	466	18	mask.bmp	blankscreen.bmp	wmd6.bmp	blankscreen.bmp	circle.bmp
468	real_d	real_topleft_same_d	9	449	23	mask.bmp	blankscreen.bmp	wmn6.bmp	blankscreen.bmp	square.bmp
468	real_d	real_bottomright_diff_d	10	553	18	mask.bmp	blankscreen.bmp	wfn9.bmp	blankscreen.bmp	circle.bmp
468	real_d	real_bottomleft_same_d	11	501	18	mask.bmp	blankscreen.bmp	wmn7.bmp	blankscreen.bmp	circle.bmp
468	real_d	real_bottomleft_same_d	12	595	23	mask.bmp	blankscreen.bmp	wfn6.bmp	blankscreen.bmp	square.bmp
468	real_d	real_topright_same_d	13	398	18	mask.bmp	blankscreen.bmp	wmd7.bmp	blankscreen.bmp	circle.bmp
468	real_d	real_bottomleft_diff_d	14	641	18	mask.bmp	blankscreen.bmp	wfd10.bmp	blankscreen.bmp	circle.bmp
468	real_d	real_bottomright_diff_d	15	497	23	mask.bmp	blankscreen.bmp	wmn10.bmp	blankscreen.bmp	square.bmp
468	real_d	real_topleft_diff_d	16	391	18	mask.bmp	blankscreen.bmp	wmn8.bmp	blankscreen.bmp	circle.bmp
468	real_d	real_topright_diff_d	17	426	23	mask.bmp	blankscreen.bmp	wmd10.bmp	blankscreen.bmp	square.bmp
468	real_d	real_bottomleft_diff_d	18	427	23	mask.bmp	blankscreen.bmp	wmn9.bmp	blankscreen.bmp	square.bmp
468	real_d	real_topright_same_d	19	373	23	mask.bmp	blankscreen.bmp	wfd6.bmp	blankscreen.bmp	square.bmp
468	real_d	real_topright_diff_d	20	447	18	mask.bmp	blankscreen.bmp	wfd9.bmp	blankscreen.bmp	circle.bmp
486	practice	practice_topright_same	1	2196	23	mask.bmp	blankscreen.bmp	practice3.jpg	blankscreen.bmp	square.bmp
486	practice	practice_bottomleft_diff	2	789	18	mask.bmp	blankscreen.bmp	practice11.jpg	blankscreen.bmp	circle.bmp
486	practice	practice_bottomright_diff	3	519	18	mask.bmp	blankscreen.bmp	practice12.jpg	blankscreen.bmp	circle.bmp
486	practice	practice_bottomright_same	4	763	18	mask.bmp	blankscreen.bmp	practice8.jpg	blankscreen.bmp	circle.bmp
486	practice	practice_bottomleft_same	5	469	23	mask.bmp	blankscreen.bmp	practice6.jpg	blankscreen.bmp	square.bmp
486	practice	practice_topleft_diff	6	659	23	mask.bmp	blankscreen.bmp	practice9.jpg	blankscreen.bmp	square.bmp
486	practice	practice_bottomleft_same	7	530	18	mask.bmp	blankscreen.bmp	practice5.jpg	blankscreen.bmp	circle.bmp
486	practice	practice_topleft_same	8	734	18	mask.bmp	blankscreen.bmp	practice2.jpg	blankscreen.bmp	circle.bmp
486	practice	practice_topright_same	9	378	23	mask.bmp	blankscreen.bmp	practice4.jpg	blankscreen.bmp	square.bmp
486	practice	practice_topleft_same	10	908	23	mask.bmp	blankscreen.bmp	practice1.jpg	blankscreen.bmp	square.bmp
486	practice	practice_topright_diff	11	537	18	mask.bmp	blankscreen.bmp	practice10.jpg	blankscreen.bmp	circle.bmp
486	practice	practice_bottomright_same	12	380	18	mask.bmp	blankscreen.bmp	practice7.jpg	blankscreen.bmp	circle.bmp
486	real_a	real_bottomright_same_a	1	731	18	mask.bmp	blankscreen.bmp	wmd5.bmp	blankscreen.bmp	square.bmp
486	real_a	real_bottomright_diff_a	2	816	18	mask.bmp	blankscreen.bmp	wfn2.bmp	blankscreen.bmp	circle.bmp
486	real_a	real_topleft_diff_a	3	738	23	mask.bmp	blankscreen.bmp	wfn3.bmp	blankscreen.bmp	square.bmp
486	real_a	real_topright_diff_a	4	407	18	mask.bmp	blankscreen.bmp	wfd2.bmp	blankscreen.bmp	circle.bmp
486	real_a	real_bottomright_diff_a	5	385	23	mask.bmp	blankscreen.bmp	wmn3.bmp	blankscreen.bmp	circle.bmp
486	real_a	real_bottomleft_diff_a	6	491	18	mask.bmp	blankscreen.bmp	wmn2.bmp	blankscreen.bmp	square.bmp
486	real_a	real_topright_same_a	7	354	18	mask.bmp	blankscreen.bmp	wmn4.bmp	blankscreen.bmp	square.bmp
486	real_a	real_topright_same_a	8	438	23	mask.bmp	blankscreen.bmp	wfd5.bmp	blankscreen.bmp	circle.bmp
486	real_a	real_topleft_diff_a	9	1391	23	mask.bmp	blankscreen.bmp	wfd1.bmp	blankscreen.bmp	square.bmp
486	real_a	real_bottomright_same_a	10	2081	23	mask.bmp	blankscreen.bmp	wmn5.bmp	blankscreen.bmp	square.bmp
486	real_a	real_topleft_same_a	11	368	18	mask.bmp	blankscreen.bmp	wfd4.bmp	blankscreen.bmp	circle.bmp
486	real_a	real_bottomleft_same_a	12	1139	23	mask.bmp	blankscreen.bmp	wmd4.bmp	blankscreen.bmp	square.bmp
486	real_a	real_topleft_same_a	13	464	23	mask.bmp	blankscreen.bmp	wfn4.bmp	blankscreen.bmp	square.bmp
486	real_a	real_bottomleft_diff_a	14	503	23	mask.bmp	blankscreen.bmp	wfd3.bmp	blankscreen.bmp	square.bmp
486	real_a	real_bottomleft_diff_a	15	565	23	mask.bmp	blankscreen.bmp	wfn1.bmp	blankscreen.bmp	square.bmp
486	real_a	real_topleft_diff_a	16	873	23	mask.bmp	blankscreen.bmp	wmd2.bmp	blankscreen.bmp	square.bmp
486	real_a	real_topright_diff_a	17	633	23	mask.bmp	blankscreen.bmp	wmn1.bmp	blankscreen.bmp	square.bmp
486	real_a	real_topright_diff_a	18	505	23	mask.bmp	blankscreen.bmp	wmd3.bmp	blankscreen.bmp	square.bmp
486	real_a	real_bottomleft_same_a	19	511	18	mask.bmp	blankscreen.bmp	wfn5.bmp	blankscreen.bmp	circle.bmp
486	real_a	real_bottomright_diff_a	20	349	23	mask.bmp	blankscreen.bmp	wmd1.bmp	blankscreen.bmp	circle.bmp
486	real_b	real_bottomright_diff_b	1	1141	18	mask.bmp	blankscreen.bmp	wmd7.bmp	blankscreen.bmp	circle.bmp
486	real_b	real_bottomleft_same_b	2	657	23	mask.bmp	blankscreen.bmp	wfd9.bmp	blankscreen.bmp	square.bmp
486	real_b	real_topleft_same_b	3	401	18	mask.bmp	blankscreen.bmp	wmn9.bmp	blankscreen.bmp	circle.bmp
486	real_b	real_topright_diff_b	4	595	23	mask.bmp	blankscreen.bmp	wmn7.bmp	blankscreen.bmp	square.bmp
486	real_b	real_bottomleft_diff_b	5	718	18	mask.bmp	blankscreen.bmp	wmd6.bmp	blankscreen.bmp	square.bmp
486	real_b	real_topright_same_b	6	779	18	mask.bmp	blankscreen.bmp	wfn9.bmp	blankscreen.bmp	square.bmp
486	real_b	real_bottomright_diff_b	7	727	23	mask.bmp	blankscreen.bmp	wfn8.bmp	blankscreen.bmp	square.bmp
486	real_b	real_topleft_diff_b	8	436	23	mask.bmp	blankscreen.bmp	wfd7.bmp	blankscreen.bmp	square.bmp
486	real_b	real_bottomleft_diff_b	9	845	23	mask.bmp	blankscreen.bmp	wmn8.bmp	blankscreen.bmp	square.bmp
486	real_b	real_topleft_same_b	10	837	23	mask.bmp	blankscreen.bmp	wmd9.bmp	blankscreen.bmp	square.bmp
