user_id,face_type,site,rt,sex,age,recent_cold,hexaco.A,hexaco.C,hexaco.E,hexaco.H,hexaco.O,hexaco.X,img,pd,PVDga,PVDpi,recency,WFD,WFN,WMD,WMN,recency.z,PVDga.z,PVDpi.z,img.z,pd.z
265,disfigured,GL,834.4531827085835,NA,NA,recent,2.8,4.6,2.6,3.3,4,2.9,4.857142857142857,5.428571428571429,1.75,5.428571428571429,4.75,2.9,1.1,4,2.4,0.7832732600589313,-1.8998776399901505,1.392965310778879,0.4487085409355078,0.46079010924228686
265,typical,GL,826.7448493752502,NA,NA,recent,2.8,4.6,2.6,3.3,4,2.9,4.857142857142857,5.428571428571429,1.75,5.428571428571429,4.75,2.9,1.1,4,2.4,0.7832732600589313,-1.8998776399901505,1.392965310778879,0.4487085409355078,0.46079010924228686
266,disfigured,GL,1126.3977445431478,NA,NA,recent,2.9,3.8,3.7,3.1,2.6,3.1,6,5.857142857142857,4.625,3.5714285714285716,3.5,1,1,1.1,1,0.033211681822413054,0.6940781573147713,-0.06034607155899718,1.431710358134823,0.9125891919627723
266,typical,GL,941.3913043478261,NA,NA,recent,2.9,3.8,3.7,3.1,2.6,3.1,6,5.857142857142857,4.625,3.5714285714285716,3.5,1,1,1.1,1,0.033211681822413054,0.6940781573147713,-0.06034607155899718,1.431710358134823,0.9125891919627723
267,disfigured,GL,521.9583333333334,NA,NA,recent,3.4,3.9,4.3,4.1,3.7,2.9,5.285714285714286,5,6.25,6.142857142857143,6.5,1,1,1,1,1.8333594695900568,2.1602270862262487,1.9519312270626776,0.8173342223852511,0.008991026521800477
267,typical,GL,565.1363636363636,NA,NA,recent,3.4,3.9,4.3,4.1,3.7,2.9,5.285714285714286,5,6.25,6.142857142857143,6.5,1,1,1,1,1.8333594695900568,2.1602270862262487,1.9519312270626776,0.8173342223852511,0.008991026521800477
268,disfigured,GL,1702.9583333333333,NA,NA,recent,3.6,3.5,4.5,3.6,2.4,3.6,4,5.714285714285714,2.625,4.142857142857143,4.25,1.4,1,1.4,1.5,0.483248628764324,-1.1104128321147395,0.3868266614680418,-0.28854282196397785,0.7619894977226108
268,typical,GL,1312.4347826086957,NA,NA,recent,3.6,3.5,4.5,3.6,2.4,3.6,4,5.714285714285714,2.625,4.142857142857143,4.25,1.4,1,1.4,1.5,0.483248628764324,-1.1104128321147395,0.3868266614680418,-0.28854282196397785,0.7619894977226108
269,disfigured,GL,468.45454545454544,NA,NA,recent,2.7,2.5,4.3,3.7,3.4,1.6,5.571428571428571,5.571428571428571,5.625,3.5714285714285716,5,2.7,1.9,4.2,4.1,0.9332855757062349,1.5963236520295268,-0.06034607155899718,1.0630846766850797,0.6113898034824484
269,typical,GL,515.8562143852739,NA,NA,recent,2.7,2.5,4.3,3.7,3.4,1.6,5.571428571428571,5.571428571428571,5.625,3.5714285714285716,5,2.7,1.9,4.2,4.1,0.9332855757062349,1.5963236520295268,-0.06034607155899718,1.0630846766850797,0.6113898034824484
270,disfigured,GL,698,NA,NA,not recent,3.1,3.1,4.1,3,4.2,2.6,2.4285714285714284,3.5714285714285716,2.75,4.428571428571429,2.75,1,1,1,1,-0.4168252651194979,-0.997632145275395,0.610413027981561,-1.6401703206130356,-1.4970059158798197
270,typical,GL,777.2013783692184,NA,NA,not recent,3.1,3.1,4.1,3,4.2,2.6,2.4285714285714284,3.5714285714285716,2.75,4.428571428571429,2.75,1,1,1,1,-0.4168252651194979,-0.997632145275395,0.610413027981561,-1.6401703206130356,-1.4970059158798197
271,disfigured,GL,851.5655222685365,NA,NA,not recent,1.9,4.3,5,3.6,3.5,2.9,5.285714285714286,5.714285714285714,3.625,2.5714285714285716,2.25,1.8,1.1,1.9,1.4,-0.7168498964141051,-0.20816733739998408,-0.8428983543563151,0.8173342223852511,0.7619894977226108
271,typical,GL,715.2916666666666,NA,NA,not recent,1.9,4.3,5,3.6,3.5,2.9,5.285714285714286,5.714285714285714,3.625,2.5714285714285716,2.25,1.8,1.1,1.9,1.4,-0.7168498964141051,-0.20816733739998408,-0.8428983543563151,0.8173342223852511,0.7619894977226108
272,disfigured,GL,642.5234938125947,NA,NA,not recent,2.1,4,3,2.9,3.7,2.6,6,4.714285714285714,3.625,5.571428571428571,3.75,3.8,1.3,3.1,2.2,0.1832239974697167,-0.20816733739998408,1.5047584940356384,1.431710358134823,-0.29220836195852345
272,typical,GL,641.5897326740118,NA,NA,not recent,2.1,4,3,2.9,3.7,2.6,6,4.714285714285714,3.625,5.571428571428571,3.75,3.8,1.3,3.1,2.2,0.1832239974697167,-0.20816733739998408,1.5047584940356384,1.431710358134823,-0.29220836195852345
273,disfigured,GL,1373.6840685674556,NA,NA,not recent,3.5,3.1,3.3,3.8,2.3,2.8,5.142857142857143,5.571428571428571,4.625,3,1.5,1,1,1,1,-1.1668868433560162,0.6940781573147713,-0.5075188045860362,0.6944589952353372,0.6113898034824484
273,typical,GL,1299.25,NA,NA,not recent,3.5,3.1,3.3,3.8,2.3,2.8,5.142857142857143,5.571428571428571,4.625,3,1.5,1,1,1,1,-1.1668868433560162,0.6940781573147713,-0.5075188045860362,0.6944589952353372,0.6113898034824484
274,disfigured,GL,968.013371702015,NA,NA,not recent,3.7,4.4,3.8,3.1,3.9,3.2,3.7142857142857144,5.857142857142857,3.625,6.571428571428571,1,1,1,1,1,-1.4669114746506233,-0.20816733739998408,2.2873107768329564,-0.5342932762638064,0.9125891919627723
274,typical,GL,822.875,NA,NA,not recent,3.7,4.4,3.8,3.1,3.9,3.2,3.7142857142857144,5.857142857142857,3.625,6.571428571428571,1,1,1,1,1,-1.4669114746506233,-0.20816733739998408,2.2873107768329564,-0.5342932762638064,0.9125891919627723
275,disfigured,GL,629.7083333333334,NA,NA,recent,3.3,3.7,3.6,2.6,2.6,4.3,5,5.571428571428571,3,3.142857142857143,3.75,4,1,3.7,1,0.1832239974697167,-0.7720707715967062,-0.3957256213292765,0.57158376808542255,0.6113898034824484
275,typical,GL,582.7391304347826,NA,NA,recent,3.3,3.7,3.6,2.6,2.6,4.3,5,5.571428571428571,3,3.142857142857143,3.75,4,1,3.7,1,0.1832239974697167,-0.7720707715967062,-0.3957256213292765,0.57158376808542255,0.6113898034824484
276,disfigured,GL,909.1887307994873,NA,NA,not recent,3.5,3.4,3.6,3.1,3.7,3.3,6.571428571428571,7,5.5,3,1,4.2,2,5.4,2.7,-1.4669114746506233,1.4835429651901821,-0.5075188045860362,1.92321126673448,2.117386745884069
276,typical,GL,838.9130434782609,NA,NA,not recent,3.5,3.4,3.6,3.1,3.7,3.3,6.571428571428571,7,5.5,3,1,4.2,2,5.4,2.7,-1.4669114746506233,1.4835429651901821,-0.5075188045860362,1.92321126673448,2.117386745884069
277,disfigured,GL,546.5,NA,NA,not recent,2.2,4.1,2.6,3,4.4,3.7,5.571428571428571,6.142857142857143,5.125,6.571428571428571,2.5,1.6,1,2.2,1.1,-0.5668375807668016,1.145200904672149,2.2873107768329564,1.0630846766850797,1.2137885804430972
277,typical,GL,529.1254664692917,NA,NA,not recent,2.2,4.1,2.6,3,4.4,3.7,5.571428571428571,6.142857142857143,5.125,6.571428571428571,2.5,1.6,1,2.2,1.1,-0.5668375807668016,1.145200904672149,2.2873107768329564,1.0630846766850797,1.2137885804430972
279,disfigured,GL,633.5833333333334,NA,NA,not recent,3.5,2.6,3.1,2.7,3.8,3,3.4285714285714284,4.285714285714286,4,2.857142857142857,2,2.9,1.9,2.9,2.2,-0.8668622120614088,0.1301747231180492,-0.6193119878427958,-0.7800437305636353,-0.7440074446790098
279,typical,GL,688.7804095287595,NA,NA,not recent,3.5,2.6,3.1,2.7,3.8,3,3.4285714285714284,4.285714285714286,4,2.857142857142857,2,2.9,1.9,2.9,2.2,-0.8668622120614088,0.1301747231180492,-0.6193119878427958,-0.7800437305636353,-0.7440074446790098
280,disfigured,GL,684.5416666666666,NA,NA,not recent,2.8,3.4,3.5,3.2,3.9,3.2,5.285714285714286,5.285714285714286,5,3.142857142857143,3.75,3,2,3.4,3.2,0.1832239974697167,1.0324202178328046,-0.3957256213292765,0.8173342223852511,0.3101904150021244
280,typical,GL,642.5,NA,NA,not recent,2.8,3.4,3.5,3.2,3.9,3.2,5.285714285714286,5.285714285714286,5,3.142857142857143,3.75,3,2,3.4,3.2,0.1832239974697167,1.0324202178328046,-0.3957256213292765,0.8173342223852511,0.3101904150021244
281,disfigured,GL,942.0213059425338,NA,NA,recent,2.9,3.6,3.4,2.3,3.7,2.4,4.857142857142857,4.285714285714286,4.625,1.5714285714285714,5.5,1.9,1.3,1.9,1.6,1.2333102070008422,0.6940781573147713,-1.6254506371536335,0.4487085409355078,-0.7440074446790098
281,typical,GL,1009.1073361189453,NA,NA,recent,2.9,3.6,3.4,2.3,3.7,2.4,4.857142857142857,4.285714285714286,4.625,1.5714285714285714,5.5,1.9,1.3,1.9,1.6,1.2333102070008422,0.6940781573147713,-1.6254506371536335,0.4487085409355078,-0.7440074446790098
282,disfigured,GL,770.8695652173913,NA,NA,recent,2.9,3.7,2.8,4.2,4.1,3.5,2.857142857142857,5,6.375,7,5.5,1,1,1,1,1.2333102070008422,2.273007773065593,2.6226903266032355,-1.2715446391632925,0.008991026521800477
282,typical,GL,861.5901492874702,NA,NA,recent,2.9,3.7,2.8,4.2,4.1,3.5,2.857142857142857,5,6.375,7,5.5,1,1,1,1,1.2333102070008422,2.273007773065593,2.6226903266032355,-1.2715446391632925,0.008991026521800477
283,disfigured,GL,601.4583333333334,NA,NA,not recent,3.3,4.5,4.4,4.2,3.8,2.1,5,5.428571428571429,6,2.4285714285714284,1.5,1.8,1.4,1.5,1.9,-1.1668868433560162,1.93466571254756,-0.9546915376130751,0.57158376808542255,0.46079010924228686
283,typical,GL,649.4347826086956,NA,NA,not recent,3.3,4.5,4.4,4.2,3.8,2.1,5,5.428571428571429,6,2.4285714285714284,1.5,1.8,1.4,1.5,1.9,-1.1668868433560162,1.93466571254756,-0.9546915376130751,0.57158376808542255,0.46079010924228686
284,disfigured,GL,582.0909090909091,NA,NA,not recent,4.7,2.9,4.5,3.4,4.4,4.3,2.7142857142857144,2.4285714285714284,1.875,2.4285714285714284,5.25,1,1,1,1,1.0832978913535385,-1.787096953150806,-0.9546915376130751,-1.3944198663132068,-2.7018034698011166
284,typical,GL,587.2608695652174,NA,NA,not recent,4.7,2.9,4.5,3.4,4.4,4.3,2.7142857142857144,2.4285714285714284,1.875,2.4285714285714284,5.25,1,1,1,1,1.0832978913535385,-1.787096953150806,-0.9546915376130751,-1.3944198663132068,-2.7018034698011166
285,disfigured,GL,736.8302580355332,NA,NA,not recent,3.2,3.8,3.9,3,3.1,2.4,4.142857142857143,5.714285714285714,4.125,4.857142857142857,4,1.3,1.2,1.5,1.6,0.33323631311702034,0.24295540995739362,0.9457925777518398,-0.16566759481406318,0.7619894977226108
285,typical,GL,768.0833333333334,NA,NA,not recent,3.2,3.8,3.9,3,3.1,2.4,4.142857142857143,5.714285714285714,4.125,4.857142857142857,4,1.3,1.2,1.5,1.6,0.33323631311702034,0.24295540995739362,0.9457925777518398,-0.16566759481406318,0.7619894977226108
286,disfigured,GL,1013.3181818181819,NA,NA,not recent,2.8,3.6,3.7,4.2,3.8,3.5,2,3.142857142857143,3.25,2,1,1.2,1.2,1,1.2,-1.4669114746506233,-0.5465093979180173,-1.290071087383354,-2.0087960020627786,-1.9488049986003062
286,typical,GL,968.9109009344223,NA,NA,not recent,2.8,3.6,3.7,4.2,3.8,3.5,2,3.142857142857143,3.25,2,1,1.2,1.2,1,1.2,-1.4669114746506233,-0.5465093979180173,-1.290071087383354,-2.0087960020627786,-1.9488049986003062
287,disfigured,GL,422.09090909090907,NA,NA,recent,3.9,3.7,3.6,2.9,4.4,3.1,4.285714285714286,3.857142857142857,2.75,6.285714285714286,6.5,1,1.1,1.3,1.2,1.8333594695900568,-0.997632145275395,2.063724410319437,-0.04279236766414927,-1.1958065273994958
287,typical,GL,435.5238095238095,NA,NA,recent,3.9,3.7,3.6,2.9,4.4,3.1,4.285714285714286,3.857142857142857,2.75,6.285714285714286,6.5,1,1.1,1.3,1.2,1.8333594695900568,-0.997632145275395,2.063724410319437,-0.04279236766414927,-1.1958065273994958
288,disfigured,GL,693.4090909090909,NA,NA,not recent,3.3,4.1,4.4,4.3,4,1.5,5,5.857142857142857,2.625,2.4285714285714284,4.5,1.8,1.3,2.6,2.2,0.6332609444116276,-1.1104128321147395,-0.9546915376130751,0.57158376808542255,0.9125891919627723
288,typical,GL,666.0434782608696,NA,NA,not recent,3.3,4.1,4.4,4.3,4,1.5,5,5.857142857142857,2.625,2.4285714285714284,4.5,1.8,1.3,2.6,2.2,0.6332609444116276,-1.1104128321147395,-0.9546915376130751,0.57158376808542255,0.9125891919627723
289,disfigured,GL,1095.4006457389578,NA,NA,not recent,4.1,3.5,3.9,3.3,3,2.9,4.571428571428571,4,4.375,3,4.75,1.1,1.1,1.4,1.4,0.7832732600589313,0.46851678363608246,-0.5075188045860362,0.2029580866356793,-1.0452068331593338
289,typical,GL,948.2589521665013,NA,NA,not recent,4.1,3.5,3.9,3.3,3,2.9,4.571428571428571,4,4.375,3,4.75,1.1,1.1,1.4,1.4,0.7832732600589313,0.46851678363608246,-0.5075188045860362,0.2029580866356793,-1.0452068331593338
290,disfigured,GL,727.0909090909091,NA,NA,not recent,3.8,4.7,4.4,3.5,3.4,1.8,4.571428571428571,5.285714285714286,2.75,2.4285714285714284,4.25,1.6,1,1.7,2,0.483248628764324,-0.997632145275395,-0.9546915376130751,0.2029580866356793,0.3101904150021244
290,typical,GL,770.8095238095239,NA,NA,not recent,3.8,4.7,4.4,3.5,3.4,1.8,4.571428571428571,5.285714285714286,2.75,2.4285714285714284,4.25,1.6,1,1.7,2,0.483248628764324,-0.997632145275395,-0.9546915376130751,0.2029580866356793,0.3101904150021244
291,disfigured,GL,573.6086956521739,NA,NA,not recent,2.2,3.4,3.8,2.5,2.8,1.7,4.142857142857143,4.571428571428571,2.875,2.857142857142857,3,1.6,1,1.3,1.3,-0.26681294947219425,-0.8848514584360506,-0.6193119878427958,-0.16566759481406318,-0.4428080561986859
291,typical,GL,620.6551467502953,NA,NA,not recent,2.2,3.4,3.8,2.5,2.8,1.7,4.142857142857143,4.571428571428571,2.875,2.857142857142857,3,1.6,1,1.3,1.3,-0.26681294947219425,-0.8848514584360506,-0.6193119878427958,-0.16566759481406318,-0.4428080561986859
293,disfigured,GL,1251.0416666666667,NA,NA,recent,2.2,3.1,3.6,2.3,4.1,3.5,5,5.285714285714286,4.75,3.5714285714285716,7,2.9,1.8,3.2,2.7,2.133384100884664,0.8068588441541157,-0.06034607155899718,0.57158376808542255,0.3101904150021244
293,typical,GL,1137.6200780649224,NA,NA,recent,2.2,3.1,3.6,2.3,4.1,3.5,5,5.285714285714286,4.75,3.5714285714285716,7,2.9,1.8,3.2,2.7,2.133384100884664,0.8068588441541157,-0.06034607155899718,0.57158376808542255,0.3101904150021244
294,disfigured,GL,995.1721984712896,NA,NA,not recent,2.9,3.6,4,4,3.1,3.6,3.857142857142857,5.857142857142857,5,4.428571428571429,1,1.9,1,2,1.3,-1.4669114746506233,1.0324202178328046,0.610413027981561,-0.4114180491138921,0.9125891919627723
294,typical,GL,907.5816902016526,NA,NA,not recent,2.9,3.6,4,4,3.1,3.6,3.857142857142857,5.857142857142857,5,4.428571428571429,1,1.9,1,2,1.3,-1.4669114746506233,1.0324202178328046,0.610413027981561,-0.4114180491138921,0.9125891919627723
295,disfigured,GL,666.0967038932233,NA,NA,not recent,2.5,3,4,3.2,3.5,2.9,3.4285714285714284,4,3.75,5.571428571428571,3.25,1,1,1.2,1,-0.11680063382489059,-0.09538665056063965,1.5047584940356384,-0.7800437305636353,-1.0452068331593338
295,typical,GL,634.2916666666666,NA,NA,not recent,2.5,3,4,3.2,3.5,2.9,3.4285714285714284,4,3.75,5.571428571428571,3.25,1,1,1.2,1,-0.11680063382489059,-0.09538665056063965,1.5047584940356384,-0.7800437305636353,-1.0452068331593338
296,disfigured,GL,474.2916666666667,NA,NA,not recent,3.3,2.9,3,2.6,4.1,2.2,4.428571428571429,5.571428571428571,3.75,7,3,3,2.2,3.6,2.6,-0.26681294947219425,-0.09538665056063965,2.6226903266032355,0.08008285948576539,0.6113898034824484
296,typical,GL,514.304347826087,NA,NA,not recent,3.3,2.9,3,2.6,4.1,2.2,4.428571428571429,5.571428571428571,3.75,7,3,3,2.2,3.6,2.6,-0.26681294947219425,-0.09538665056063965,2.6226903266032355,0.08008285948576539,0.6113898034824484
297,disfigured,GL,608.5913069013043,NA,NA,recent,3.1,3.3,3.2,3,3.9,3.8,4.142857142857143,4.285714285714286,2.875,3.2857142857142856,5.25,1.4,1.5,1.8,1.6,1.0832978913535385,-0.8848514584360506,-0.28393243807251684,-0.16566759481406318,-0.7440074446790098
297,typical,GL,557.7272727272727,NA,NA,recent,3.1,3.3,3.2,3,3.9,3.8,4.142857142857143,4.285714285714286,2.875,3.2857142857142856,5.25,1.4,1.5,1.8,1.6,1.0832978913535385,-0.8848514584360506,-0.28393243807251684,-0.16566759481406318,-0.7440074446790098
298,disfigured,GL,582.125,NA,NA,not recent,3.5,4,3.5,3,4.1,4,6,5.428571428571429,3.375,3.7142857142857144,2,2.6,1,2.2,1,-0.8668622120614088,-0.4337287110786729,0.05144711169776247,1.431710358134823,0.46079010924228686
298,typical,GL,615.1382798761275,NA,NA,not recent,3.5,4,3.5,3,4.1,4,6,5.428571428571429,3.375,3.7142857142857144,2,2.6,1,2.2,1,-0.8668622120614088,-0.4337287110786729,0.05144711169776247,1.431710358134823,0.46079010924228686
299,disfigured,GL,424.09090909090907,NA,NA,not recent,2.8,3.3,2.6,2.1,2.2,4.1,4.142857142857143,4.714285714285714,3.375,4.285714285714286,2,3.1,1.9,3.2,2.5,-0.8668622120614088,-0.4337287110786729,0.4986198447248011,-0.16566759481406318,-0.29220836195852345
299,typical,GL,419.625,NA,NA,not recent,2.8,3.3,2.6,2.1,2.2,4.1,4.142857142857143,4.714285714285714,3.375,4.285714285714286,2,3.1,1.9,3.2,2.5,-0.8668622120614088,-0.4337287110786729,0.4986198447248011,-0.16566759481406318,-0.29220836195852345
300,disfigured,GL,621.0661690521596,NA,NA,not recent,3.1,3.4,4,4.1,4.1,2.3,4.571428571428571,4.142857142857143,3.625,5.142857142857143,1.25,1.1,1,1.4,1,-1.3168991590033197,-0.20816733739998408,1.1693789442653597,0.2029580866356793,-0.8946071389191713
300,typical,GL,630.5416666666666,NA,NA,not recent,3.1,3.4,4,4.1,4.1,2.3,4.571428571428571,4.142857142857143,3.625,5.142857142857143,1.25,1.1,1,1.4,1,-1.3168991590033197,-0.20816733739998408,1.1693789442653597,0.2029580866356793,-0.8946071389191713
301,disfigured,GL,573.0416666666666,NA,NA,not recent,3.5,4,4.1,4,3.8,2.6,6.142857142857143,5.285714285714286,3.625,3.4285714285714284,4.5,1.2,1,1.4,1.6,0.6332609444116276,-0.20816733739998408,-0.17213925481575718,1.5545855852847374,0.3101904150021244
301,typical,GL,543.5,NA,NA,not recent,3.5,4,4.1,4,3.8,2.6,6.142857142857143,5.285714285714286,3.625,3.4285714285714284,4.5,1.2,1,1.4,1.6,0.6332609444116276,-0.20816733739998408,-0.17213925481575718,1.5545855852847374,0.3101904150021244
302,disfigured,GL,722.3478260869565,NA,NA,recent,4.2,3.6,3,3.6,3.5,3.3,3.7142857142857144,4.857142857142857,3.5,5.285714285714286,5.5,1.1,1.2,1.3,1.4,1.2333102070008422,-0.3209480242393285,1.281172127522119,-0.5342932762638064,-0.14160866771836197
302,typical,GL,754.8935561170339,NA,NA,recent,4.2,3.6,3,3.6,3.5,3.3,3.7142857142857144,4.857142857142857,3.5,5.285714285714286,5.5,1.1,1.2,1.3,1.4,1.2333102070008422,-0.3209480242393285,1.281172127522119,-0.5342932762638064,-0.14160866771836197
303,disfigured,GL,636.5833333333334,NA,NA,not recent,3.7,4.2,3.2,3.4,4.6,3.3,6.142857142857143,6.571428571428571,4,2.7142857142857144,3.75,3.3,1.9,5.5,4.4,0.1832239974697167,0.1301747231180492,-0.7311051710995555,1.5545855852847374,1.6655876631635826
303,typical,GL,676.8260869565217,NA,NA,not recent,3.7,4.2,3.2,3.4,4.6,3.3,6.142857142857143,6.571428571428571,4,2.7142857142857144,3.75,3.3,1.9,5.5,4.4,0.1832239974697167,0.1301747231180492,-0.7311051710995555,1.5545855852847374,1.6655876631635826
304,disfigured,GL,1256.6065857912258,NA,NA,recent,2.9,4.4,3.8,1.9,4.2,4.3,5,4.571428571428571,2.75,1.8571428571428572,1.5,1.4,1,1.4,1.1,-1.1668868433560162,-0.997632145275395,-1.4018642706401139,0.57158376808542255,-0.4428080561986859
304,typical,GL,1010.5416666666666,NA,NA,recent,2.9,4.4,3.8,1.9,4.2,4.3,5,4.571428571428571,2.75,1.8571428571428572,1.5,1.4,1,1.4,1.1,-1.1668868433560162,-0.997632145275395,-1.4018642706401139,0.57158376808542255,-0.4428080561986859
305,disfigured,GL,408.60869565217394,NA,NA,recent,2.5,2.9,2.9,3.9,4.1,4.4,4.428571428571429,4.571428571428571,2.75,3.857142857142857,5.5,4.9,3.5,5.1,5.1,1.2333102070008422,-0.997632145275395,0.16324029495452214,0.08008285948576539,-0.4428080561986859
305,typical,GL,433.0346506904244,NA,NA,recent,2.5,2.9,2.9,3.9,4.1,4.4,4.428571428571429,4.571428571428571,2.75,3.857142857142857,5.5,4.9,3.5,5.1,5.1,1.2333102070008422,-0.997632145275395,0.16324029495452214,0.08008285948576539,-0.4428080561986859
306,disfigured,GL,605.4141264656097,NA,NA,recent,2.3,4.4,4.7,2.5,4.2,1.9,4.285714285714286,5.571428571428571,4.5,4.714285714285714,7,1.8,1.1,2.2,1.5,2.133384100884664,0.5812974704754269,0.8339993944950804,-0.04279236766414927,0.6113898034824484
306,typical,GL,519.375,NA,NA,recent,2.3,4.4,4.7,2.5,4.2,1.9,4.285714285714286,5.571428571428571,4.5,4.714285714285714,7,1.8,1.1,2.2,1.5,2.133384100884664,0.5812974704754269,0.8339993944950804,-0.04279236766414927,0.6113898034824484
307,disfigured,GL,828.9166666666666,NA,NA,not recent,3,3.3,3.4,2.8,3.2,3.4,5.428571428571429,5,5.125,2.857142857142857,1.5,1,1,1,1.3,-1.1668868433560162,1.145200904672149,-0.6193119878427958,0.9402094495351657,0.008991026521800477
307,typical,GL,837.0416666666666,NA,NA,not recent,3,3.3,3.4,2.8,3.2,3.4,5.428571428571429,5,5.125,2.857142857142857,1.5,1,1,1,1.3,-1.1668868433560162,1.145200904672149,-0.6193119878427958,0.9402094495351657,0.008991026521800477
308,disfigured,GL,1098.7903875608347,NA,NA,not recent,2.7,4,2.6,3.1,4,3.4,3.142857142857143,3.142857142857143,3.875,1.5714285714285714,2,1.5,1.1,1.9,1.4,-0.8668622120614088,0.01739403627870477,-1.6254506371536335,-1.025794184863464,-1.9488049986003062
308,typical,GL,1061.4761904761904,NA,NA,not recent,2.7,4,2.6,3.1,4,3.4,3.142857142857143,3.142857142857143,3.875,1.5714285714285714,2,1.5,1.1,1.9,1.4,-0.8668622120614088,0.01739403627870477,-1.6254506371536335,-1.025794184863464,-1.9488049986003062
309,disfigured,GL,841.7030504285527,NA,NA,not recent,3,3.5,3.6,3.2,4.7,2.8,5.428571428571429,4.714285714285714,2.125,1.8571428571428572,4.5,2.8,1.9,4,3.9,0.6332609444116276,-1.561535579472117,-1.4018642706401139,0.9402094495351657,-0.29220836195852345
309,typical,GL,835.8421052631579,NA,NA,not recent,3,3.5,3.6,3.2,4.7,2.8,5.428571428571429,4.714285714285714,2.125,1.8571428571428572,4.5,2.8,1.9,4,3.9,0.6332609444116276,-1.561535579472117,-1.4018642706401139,0.9402094495351657,-0.29220836195852345
310,disfigured,GL,701.7727272727273,NA,NA,not recent,4,3.4,3.1,3,4.7,4.2,3.5714285714285716,5.428571428571429,4.125,3.2857142857142856,1.75,4.5,3,4.4,3.6,-1.0168745277087126,0.24295540995739362,-0.28393243807251684,-0.6571685034137207,0.46079010924228686
310,typical,GL,687.1818181818181,NA,NA,not recent,4,3.4,3.1,3,4.7,4.2,3.5714285714285716,5.428571428571429,4.125,3.2857142857142856,1.75,4.5,3,4.4,3.6,-1.0168745277087126,0.24295540995739362,-0.28393243807251684,-0.6571685034137207,0.46079010924228686
311,disfigured,GL,797.3181818181819,NA,NA,not recent,2.9,4.3,3.7,4,4.2,3.9,4.285714285714286,5.428571428571429,3.5,2.7142857142857144,4,1,1,1,1,0.33323631311702034,-0.3209480242393285,-0.7311051710995555,-0.04279236766414927,0.46079010924228686
311,typical,GL,769.2648644013107,NA,NA,not recent,2.9,4.3,3.7,4,4.2,3.9,4.285714285714286,5.428571428571429,3.5,2.7142857142857144,4,1,1,1,1,0.33323631311702034,-0.3209480242393285,-0.7311051710995555,-0.04279236766414927,0.46079010924228686
312,disfigured,GL,508.30434782608694,NA,NA,not recent,2.9,4,3.5,3.5,4.1,3.4,5.142857142857143,5.714285714285714,3.75,3.2857142857142856,1.25,1.5,1.2,1.5,1.2,-1.3168991590033197,-0.09538665056063965,-0.28393243807251684,0.6944589952353372,0.7619894977226108
312,typical,GL,484.4583333333333,NA,NA,not recent,2.9,4,3.5,3.5,4.1,3.4,5.142857142857143,5.714285714285714,3.75,3.2857142857142856,1.25,1.5,1.2,1.5,1.2,-1.3168991590033197,-0.09538665056063965,-0.28393243807251684,0.6944589952353372,0.7619894977226108
313,disfigured,GL,828.9583333333334,NA,NA,not recent,3,4.1,3.5,3.4,3.3,3.4,4.857142857142857,5.571428571428571,3.25,4.571428571428571,2.75,1,1,1.2,1,-0.4168252651194979,-0.5465093979180173,0.7222062112383204,0.4487085409355078,0.6113898034824484
313,typical,GL,818,NA,NA,not recent,3,4.1,3.5,3.4,3.3,3.4,4.857142857142857,5.571428571428571,3.25,4.571428571428571,2.75,1,1,1.2,1,-0.4168252651194979,-0.5465093979180173,0.7222062112383204,0.4487085409355078,0.6113898034824484
314,disfigured,GL,471.5652173913044,NA,NA,not recent,1.7,3.7,3.9,3.7,3.6,3.6,5.142857142857143,6.428571428571429,6.125,2.4285714285714284,1.75,4.3,2.7,4.5,2.5,-1.0168745277087126,2.0474463993869043,-0.9546915376130751,0.6944589952353372,1.5149879689234211
314,typical,GL,550.2608695652174,NA,NA,not recent,1.7,3.7,3.9,3.7,3.6,3.6,5.142857142857143,6.428571428571429,6.125,2.4285714285714284,1.75,4.3,2.7,4.5,2.5,-1.0168745277087126,2.0474463993869043,-0.9546915376130751,0.6944589952353372,1.5149879689234211
315,disfigured,GL,1110.1304347826087,NA,NA,not recent,3.4,4.1,4.5,2.9,4.8,3,4.285714285714286,4.428571428571429,3.375,5.428571428571429,1.5,1,1,1,1,-1.1668868433560162,-0.4337287110786729,1.392965310778879,-0.04279236766414927,-0.5934077504388474
315,typical,GL,1070.5416666666667,NA,NA,not recent,3.4,4.1,4.5,2.9,4.8,3,4.285714285714286,4.428571428571429,3.375,5.428571428571429,1.5,1,1,1,1,-1.1668868433560162,-0.4337287110786729,1.392965310778879,-0.04279236766414927,-0.5934077504388474
316,disfigured,GL,937.125,NA,NA,not recent,4.4,2.8,3.7,3,4.8,3.5,4.857142857142857,4,2.875,4.714285714285714,3.75,2,1,2,1.3,0.1832239974697167,-0.8848514584360506,0.8339993944950804,0.4487085409355078,-1.0452068331593338
316,typical,GL,861.6521739130435,NA,NA,not recent,4.4,2.8,3.7,3,4.8,3.5,4.857142857142857,4,2.875,4.714285714285714,3.75,2,1,2,1.3,0.1832239974697167,-0.8848514584360506,0.8339993944950804,0.4487085409355078,-1.0452068331593338
