user_id,blockcode,position,trial_type,block,trialnum,rt,response,site,stim_id,face_sex,face_type,target,correct,mean_rt,sd_rt,n_correct
316,real_b,bottomright,diff,b,2,970,23,GL,wmd7,m,disfigured,square,1,900.1914893617021,236.4846385578153,47
316,real_b,bottomleft,diff,b,4,989,23,GL,wmn8,m,typical,square,1,900.1914893617021,236.4846385578153,47
316,real_b,bottomright,diff,b,5,1006,18,GL,wfn8,f,typical,circle,1,900.1914893617021,236.4846385578153,47
316,real_b,bottomright,diff,b,7,1424,23,GL,wfd6,f,disfigured,square,1,900.1914893617021,236.4846385578153,47
316,real_b,bottomleft,diff,b,9,1117,23,GL,wmd6,m,disfigured,square,1,900.1914893617021,236.4846385578153,47
316,real_b,topright,diff,b,11,1042,23,GL,wfn6,f,typical,square,1,900.1914893617021,236.4846385578153,47
316,real_b,topleft,diff,b,12,1017,18,GL,wmd8,m,disfigured,circle,1,900.1914893617021,236.4846385578153,47
316,real_b,topright,diff,b,14,603,23,GL,wfd8,f,disfigured,square,1,900.1914893617021,236.4846385578153,47
316,real_b,topright,diff,b,15,894,18,GL,wmn7,m,typical,circle,1,900.1914893617021,236.4846385578153,47
316,real_b,topleft,diff,b,17,1040,23,GL,wmn6,m,typical,square,1,900.1914893617021,236.4846385578153,47
316,real_b,bottomleft,diff,b,19,452,23,GL,wfn7,f,typical,square,1,900.1914893617021,236.4846385578153,47
316,real_b,topleft,diff,b,20,580,23,GL,wfd7,f,disfigured,square,1,900.1914893617021,236.4846385578153,47
316,real_c,bottomleft,diff,c,1,928,23,GL,wfn3,f,typical,square,1,900.1914893617021,236.4846385578153,47
316,real_c,topright,diff,c,2,643,23,GL,wmn3,m,typical,square,1,900.1914893617021,236.4846385578153,47
316,real_c,bottomright,diff,c,3,875,18,GL,wmd3,m,disfigured,circle,1,900.1914893617021,236.4846385578153,47
316,real_c,topright,diff,c,6,967,18,GL,wmd4,m,disfigured,circle,1,900.1914893617021,236.4846385578153,47
316,real_c,bottomright,diff,c,8,792,23,GL,wmn4,m,typical,square,1,900.1914893617021,236.4846385578153,47
316,real_c,topright,diff,c,10,908,18,GL,wfn5,f,typical,circle,1,900.1914893617021,236.4846385578153,47
316,real_c,topleft,diff,c,12,489,23,GL,wfn4,f,typical,square,1,900.1914893617021,236.4846385578153,47
316,real_c,bottomleft,diff,c,14,940,23,GL,wmd5,m,disfigured,square,1,900.1914893617021,236.4846385578153,47
316,real_c,topleft,diff,c,17,889,18,GL,wfd3,f,disfigured,circle,1,900.1914893617021,236.4846385578153,47
316,real_c,bottomright,diff,c,18,718,23,GL,wfd5,f,disfigured,square,1,900.1914893617021,236.4846385578153,47
316,real_c,topleft,diff,c,19,675,18,GL,wmn5,m,typical,circle,1,900.1914893617021,236.4846385578153,47
316,real_c,bottomleft,diff,c,20,1450,18,GL,wfd4,f,disfigured,circle,1,900.1914893617021,236.4846385578153,47
316,real_d,bottomleft,diff,d,1,902,23,GL,wfd10,f,disfigured,square,1,900.1914893617021,236.4846385578153,47
316,real_d,bottomright,diff,d,5,1169,18,GL,wfn9,f,typical,circle,1,900.1914893617021,236.4846385578153,47
316,real_d,topleft,diff,d,7,685,18,GL,wfn10,f,typical,circle,1,900.1914893617021,236.4846385578153,47
316,real_d,topleft,diff,d,9,825,23,GL,wmd9,m,disfigured,square,1,900.1914893617021,236.4846385578153,47
316,real_d,topleft,diff,d,10,785,18,GL,wmn8,m,typical,circle,1,900.1914893617021,236.4846385578153,47
316,real_d,bottomright,diff,d,12,866,23,GL,wmn10,m,typical,square,1,900.1914893617021,236.4846385578153,47
316,real_d,bottomleft,diff,d,14,509,18,GL,wmn9,m,typical,circle,1,900.1914893617021,236.4846385578153,47
316,real_d,bottomleft,diff,d,15,539,23,GL,wmd8,m,disfigured,square,1,900.1914893617021,236.4846385578153,47
316,real_d,topright,diff,d,17,836,18,GL,wmd10,m,disfigured,circle,1,900.1914893617021,236.4846385578153,47
316,real_d,topright,diff,d,18,652,18,GL,wfd9,f,disfigured,circle,1,900.1914893617021,236.4846385578153,47
316,real_d,bottomright,diff,d,19,612,18,GL,wfd8,f,disfigured,circle,1,900.1914893617021,236.4846385578153,47
317,real_a,bottomleft,diff,a,2,516,23,GL,wmn2,m,typical,square,1,526.5681818181819,108.04787864802466,44
317,real_a,bottomright,diff,a,3,354,18,GL,wmn3,m,typical,circle,1,526.5681818181819,108.04787864802466,44
317,real_a,bottomleft,diff,a,4,414,18,GL,wfn1,f,typical,circle,1,526.5681818181819,108.04787864802466,44
317,real_a,topright,diff,a,5,551,18,GL,wfd2,f,disfigured,circle,1,526.5681818181819,108.04787864802466,44
317,real_a,topleft,diff,a,10,356,18,GL,wfd1,f,disfigured,circle,1,526.5681818181819,108.04787864802466,44
317,real_a,topright,diff,a,11,520,18,GL,wmn1,m,typical,circle,1,526.5681818181819,108.04787864802466,44
317,real_a,topleft,diff,a,13,509,18,GL,wmd2,m,disfigured,circle,1,526.5681818181819,108.04787864802466,44
317,real_a,bottomright,diff,a,17,554,23,GL,wfn2,f,typical,square,1,526.5681818181819,108.04787864802466,44
317,real_a,topleft,diff,a,18,453,18,GL,wfn3,f,typical,circle,1,526.5681818181819,108.04787864802466,44
317,real_a,bottomright,diff,a,19,533,23,GL,wmd1,m,disfigured,square,1,526.5681818181819,108.04787864802466,44
317,real_b,bottomleft,diff,b,3,793,23,GL,wmd6,m,disfigured,square,1,526.5681818181819,108.04787864802466,44
317,real_b,bottomright,diff,b,8,641,23,GL,wfn8,f,typical,square,1,526.5681818181819,108.04787864802466,44
317,real_b,topleft,diff,b,9,697,23,GL,wmn6,m,typical,square,1,526.5681818181819,108.04787864802466,44
317,real_b,topright,diff,b,12,477,23,GL,wfn6,f,typical,square,1,526.5681818181819,108.04787864802466,44
317,real_b,bottomright,diff,b,13,628,23,GL,wmd7,m,disfigured,square,1,526.5681818181819,108.04787864802466,44
317,real_b,topleft,diff,b,14,661,23,GL,wfd7,f,disfigured,square,1,526.5681818181819,108.04787864802466,44
317,real_b,topleft,diff,b,15,404,18,GL,wmd8,m,disfigured,circle,1,526.5681818181819,108.04787864802466,44
317,real_b,bottomright,diff,b,16,566,23,GL,wfd6,f,disfigured,square,1,526.5681818181819,108.04787864802466,44
317,real_b,topright,diff,b,17,545,18,GL,wmn7,m,typical,circle,1,526.5681818181819,108.04787864802466,44
317,real_b,bottomleft,diff,b,18,405,23,GL,wmn8,m,typical,square,1,526.5681818181819,108.04787864802466,44
317,real_b,bottomleft,diff,b,20,469,23,GL,wfn7,f,typical,square,1,526.5681818181819,108.04787864802466,44
317,real_c,topright,diff,c,2,388,23,GL,wmd4,m,disfigured,square,1,526.5681818181819,108.04787864802466,44
317,real_c,topright,diff,c,3,599,18,GL,wmn3,m,typical,circle,1,526.5681818181819,108.04787864802466,44
317,real_c,topright,diff,c,4,569,18,GL,wfn5,f,typical,circle,1,526.5681818181819,108.04787864802466,44
317,real_c,bottomright,diff,c,7,461,23,GL,wmn4,m,typical,square,1,526.5681818181819,108.04787864802466,44
317,real_c,topleft,diff,c,8,764,23,GL,wfn4,f,typical,square,1,526.5681818181819,108.04787864802466,44
317,real_c,bottomright,diff,c,9,383,18,GL,wmd3,m,disfigured,circle,1,526.5681818181819,108.04787864802466,44
317,real_c,bottomleft,diff,c,10,690,23,GL,wmd5,m,disfigured,square,1,526.5681818181819,108.04787864802466,44
317,real_c,bottomleft,diff,c,13,574,18,GL,wfd4,f,disfigured,circle,1,526.5681818181819,108.04787864802466,44
317,real_c,bottomleft,diff,c,14,561,23,GL,wfn3,f,typical,square,1,526.5681818181819,108.04787864802466,44
317,real_c,topleft,diff,c,15,412,18,GL,wmn5,m,typical,circle,1,526.5681818181819,108.04787864802466,44
317,real_c,topleft,diff,c,16,487,18,GL,wfd3,f,disfigured,circle,1,526.5681818181819,108.04787864802466,44
317,real_c,bottomright,diff,c,20,496,18,GL,wfd5,f,disfigured,circle,1,526.5681818181819,108.04787864802466,44
317,real_d,bottomleft,diff,d,2,469,18,GL,wmd8,m,disfigured,circle,1,526.5681818181819,108.04787864802466,44
317,real_d,bottomleft,diff,d,3,468,18,GL,wfd10,f,disfigured,circle,1,526.5681818181819,108.04787864802466,44
317,real_d,bottomright,diff,d,5,553,18,GL,wmn10,m,typical,circle,1,526.5681818181819,108.04787864802466,44
317,real_d,topright,diff,d,7,552,18,GL,wfd9,f,disfigured,circle,1,526.5681818181819,108.04787864802466,44
317,real_d,bottomleft,diff,d,8,772,23,GL,wmn9,m,typical,square,1,526.5681818181819,108.04787864802466,44
317,real_d,topleft,diff,d,10,534,18,GL,wmn8,m,typical,circle,1,526.5681818181819,108.04787864802466,44
317,real_d,topright,diff,d,12,519,18,GL,wmd10,m,disfigured,circle,1,526.5681818181819,108.04787864802466,44
317,real_d,bottomright,diff,d,13,420,23,GL,wfd8,f,disfigured,square,1,526.5681818181819,108.04787864802466,44
317,real_d,topleft,diff,d,14,437,18,GL,wmd9,m,disfigured,circle,1,526.5681818181819,108.04787864802466,44
317,real_d,bottomright,diff,d,19,542,23,GL,wfn9,f,typical,square,1,526.5681818181819,108.04787864802466,44
317,real_d,topleft,diff,d,20,473,18,GL,wfn10,f,typical,circle,1,526.5681818181819,108.04787864802466,44
319,real_a,bottomright,diff,a,1,608,18,GL,wmn3,m,typical,circle,1,594.5625,90.89154309606026,48
319,real_a,bottomleft,diff,a,3,588,18,GL,wfd3,f,disfigured,circle,1,594.5625,90.89154309606026,48
319,real_a,topleft,diff,a,4,518,18,GL,wfd1,f,disfigured,circle,1,594.5625,90.89154309606026,48
319,real_a,bottomleft,diff,a,5,500,18,GL,wmn2,m,typical,circle,1,594.5625,90.89154309606026,48
319,real_a,topleft,diff,a,6,467,23,GL,wfn3,f,typical,square,1,594.5625,90.89154309606026,48
319,real_a,topright,diff,a,9,493,18,GL,wmd3,m,disfigured,circle,1,594.5625,90.89154309606026,48
319,real_a,bottomleft,diff,a,10,523,23,GL,wfn1,f,typical,square,1,594.5625,90.89154309606026,48
319,real_a,bottomright,diff,a,14,688,23,GL,wmd1,m,disfigured,square,1,594.5625,90.89154309606026,48
319,real_a,topright,diff,a,15,526,18,GL,wfd2,f,disfigured,circle,1,594.5625,90.89154309606026,48
319,real_a,bottomright,diff,a,16,851,23,GL,wfn2,f,typical,square,1,594.5625,90.89154309606026,48
319,real_a,topleft,diff,a,17,514,23,GL,wmd2,m,disfigured,square,1,594.5625,90.89154309606026,48
319,real_a,topright,diff,a,20,734,18,GL,wmn1,m,typical,circle,1,594.5625,90.89154309606026,48
319,real_b,topleft,diff,b,3,549,23,GL,wmd8,m,disfigured,square,1,594.5625,90.89154309606026,48
319,real_b,bottomright,diff,b,4,537,23,GL,wfd6,f,disfigured,square,1,594.5625,90.89154309606026,48
319,real_b,bottomright,diff,b,6,576,18,GL,wfn8,f,typical,circle,1,594.5625,90.89154309606026,48
319,real_b,topright,diff,b,7,611,18,GL,wmn7,m,typical,circle,1,594.5625,90.89154309606026,48
319,real_b,bottomright,diff,b,8,508,23,GL,wmd7,m,disfigured,square,1,594.5625,90.89154309606026,48
319,real_b,topright,diff,b,10,486,18,GL,wfd8,f,disfigured,circle,1,594.5625,90.89154309606026,48
319,real_b,topleft,diff,b,11,565,18,GL,wmn6,m,typical,circle,1,594.5625,90.89154309606026,48
319,real_b,bottomleft,diff,b,14,542,18,GL,wmn8,m,typical,circle,1,594.5625,90.89154309606026,48
319,real_b,topright,diff,b,16,830,23,GL,wfn6,f,typical,square,1,594.5625,90.89154309606026,48
319,real_b,bottomleft,diff,b,18,800,23,GL,wmd6,m,disfigured,square,1,594.5625,90.89154309606026,48
319,real_b,topleft,diff,b,19,618,23,GL,wfd7,f,disfigured,square,1,594.5625,90.89154309606026,48
319,real_b,bottomleft,diff,b,20,651,23,GL,wfn7,f,typical,square,1,594.5625,90.89154309606026,48
319,real_c,topright,diff,c,1,618,18,GL,wfn5,f,typical,circle,1,594.5625,90.89154309606026,48
319,real_c,bottomright,diff,c,6,518,23,GL,wmn4,m,typical,square,1,594.5625,90.89154309606026,48
319,real_c,topright,diff,c,7,563,18,GL,wmd4,m,disfigured,circle,1,594.5625,90.89154309606026,48
319,real_c,bottomright,diff,c,8,671,18,GL,wmd3,m,disfigured,circle,1,594.5625,90.89154309606026,48
319,real_c,bottomleft,diff,c,9,677,23,GL,wmd5,m,disfigured,square,1,594.5625,90.89154309606026,48
319,real_c,topleft,diff,c,10,483,18,GL,wfd3,f,disfigured,circle,1,594.5625,90.89154309606026,48
319,real_c,bottomleft,diff,c,11,554,23,GL,wfd4,f,disfigured,square,1,594.5625,90.89154309606026,48
319,real_c,topleft,diff,c,15,564,18,GL,wmn5,m,typical,circle,1,594.5625,90.89154309606026,48
319,real_c,topright,diff,c,16,616,18,GL,wmn3,m,typical,circle,1,594.5625,90.89154309606026,48
319,real_c,bottomleft,diff,c,18,627,23,GL,wfn3,f,typical,square,1,594.5625,90.89154309606026,48
319,real_c,bottomright,diff,c,19,596,18,GL,wfd5,f,disfigured,circle,1,594.5625,90.89154309606026,48
319,real_c,topleft,diff,c,20,639,23,GL,wfn4,f,typical,square,1,594.5625,90.89154309606026,48
319,real_d,topleft,diff,d,1,648,18,GL,wmn8,m,typical,circle,1,594.5625,90.89154309606026,48
319,real_d,topright,diff,d,2,672,23,GL,wmd10,m,disfigured,square,1,594.5625,90.89154309606026,48
319,real_d,bottomleft,diff,d,3,663,18,GL,wmn9,m,typical,circle,1,594.5625,90.89154309606026,48
319,real_d,topleft,diff,d,4,630,23,GL,wfn10,f,typical,square,1,594.5625,90.89154309606026,48
319,real_d,topright,diff,d,8,560,23,GL,wfn8,f,typical,square,1,594.5625,90.89154309606026,48
319,real_d,bottomleft,diff,d,10,517,18,GL,wfd10,f,disfigured,circle,1,594.5625,90.89154309606026,48
319,real_d,topleft,diff,d,13,484,18,GL,wmd9,m,disfigured,circle,1,594.5625,90.89154309606026,48
319,real_d,topright,diff,d,14,659,18,GL,wfd9,f,disfigured,circle,1,594.5625,90.89154309606026,48
319,real_d,bottomright,diff,d,15,634,18,GL,wmn10,m,typical,circle,1,594.5625,90.89154309606026,48
319,real_d,bottomleft,diff,d,16,674,23,GL,wmd8,m,disfigured,square,1,594.5625,90.89154309606026,48
319,real_d,bottomright,diff,d,18,520,18,GL,wfn9,f,typical,circle,1,594.5625,90.89154309606026,48
319,real_d,bottomright,diff,d,19,469,23,GL,wfd8,f,disfigured,square,1,594.5625,90.89154309606026,48
320,real_a,bottomleft,diff,a,3,701,18,GL,wmn2,m,typical,circle,1,549.1875,120.0414212642825,48
320,real_a,bottomleft,diff,a,4,531,18,GL,wfn1,f,typical,circle,1,549.1875,120.0414212642825,48
320,real_a,topleft,diff,a,5,480,18,GL,wmd2,m,disfigured,circle,1,549.1875,120.0414212642825,48
320,real_a,topright,diff,a,6,423,18,GL,wmd3,m,disfigured,circle,1,549.1875,120.0414212642825,48
320,real_a,bottomright,diff,a,7,528,23,GL,wmn3,m,typical,square,1,549.1875,120.0414212642825,48
320,real_a,topright,diff,a,8,597,18,GL,wmn1,m,typical,circle,1,549.1875,120.0414212642825,48
320,real_a,bottomright,diff,a,9,582,18,GL,wmd1,m,disfigured,circle,1,549.1875,120.0414212642825,48
320,real_a,topleft,diff,a,10,505,18,GL,wfd1,f,disfigured,circle,1,549.1875,120.0414212642825,48
320,real_a,topright,diff,a,12,395,18,GL,wfd2,f,disfigured,circle,1,549.1875,120.0414212642825,48
320,real_a,topleft,diff,a,13,502,18,GL,wfn3,f,typical,circle,1,549.1875,120.0414212642825,48
320,real_a,bottomleft,diff,a,19,508,18,GL,wfd3,f,disfigured,circle,1,549.1875,120.0414212642825,48
320,real_a,bottomright,diff,a,20,618,23,GL,wfn2,f,typical,square,1,549.1875,120.0414212642825,48
320,real_b,bottomleft,diff,b,1,682,23,GL,wmn8,m,typical,square,1,549.1875,120.0414212642825,48
320,real_b,topright,diff,b,5,499,23,GL,wfd8,f,disfigured,square,1,549.1875,120.0414212642825,48
320,real_b,bottomright,diff,b,6,418,23,GL,wfn8,f,typical,square,1,549.1875,120.0414212642825,48
320,real_b,topright,diff,b,7,539,23,GL,wfn6,f,typical,square,1,549.1875,120.0414212642825,48
320,real_b,bottomleft,diff,b,8,424,23,GL,wfn7,f,typical,square,1,549.1875,120.0414212642825,48
320,real_b,topleft,diff,b,9,569,18,GL,wfd7,f,disfigured,circle,1,549.1875,120.0414212642825,48
320,real_b,bottomright,diff,b,11,679,18,GL,wmd7,m,disfigured,circle,1,549.1875,120.0414212642825,48
320,real_b,topleft,diff,b,12,485,23,GL,wmd8,m,disfigured,square,1,549.1875,120.0414212642825,48
320,real_b,topright,diff,b,14,532,18,GL,wmn7,m,typical,circle,1,549.1875,120.0414212642825,48
320,real_b,topleft,diff,b,15,416,23,GL,wmn6,m,typical,square,1,549.1875,120.0414212642825,48
320,real_b,bottomleft,diff,b,19,559,18,GL,wmd6,m,disfigured,circle,1,549.1875,120.0414212642825,48
320,real_b,bottomright,diff,b,20,874,23,GL,wfd6,f,disfigured,square,1,549.1875,120.0414212642825,48
320,real_c,bottomleft,diff,c,3,451,18,GL,wmd5,m,disfigured,circle,1,549.1875,120.0414212642825,48
320,real_c,topright,diff,c,4,498,18,GL,wmd4,m,disfigured,circle,1,549.1875,120.0414212642825,48
320,real_c,topright,diff,c,5,474,18,GL,wmn3,m,typical,circle,1,549.1875,120.0414212642825,48
320,real_c,topleft,diff,c,7,483,18,GL,wfd3,f,disfigured,circle,1,549.1875,120.0414212642825,48
320,real_c,topleft,diff,c,9,614,23,GL,wfn4,f,typical,square,1,549.1875,120.0414212642825,48
320,real_c,topleft,diff,c,10,607,23,GL,wmn5,m,typical,square,1,549.1875,120.0414212642825,48
320,real_c,bottomleft,diff,c,11,529,23,GL,wfn3,f,typical,square,1,549.1875,120.0414212642825,48
320,real_c,bottomright,diff,c,15,506,18,GL,wfd5,f,disfigured,circle,1,549.1875,120.0414212642825,48
320,real_c,topright,diff,c,16,640,18,GL,wfn5,f,typical,circle,1,549.1875,120.0414212642825,48
320,real_c,bottomleft,diff,c,17,473,23,GL,wfd4,f,disfigured,square,1,549.1875,120.0414212642825,48
320,real_c,bottomright,diff,c,18,519,23,GL,wmd3,m,disfigured,square,1,549.1875,120.0414212642825,48
320,real_c,bottomright,diff,c,20,909.3117637928475,23,GL,wmn4,m,typical,square,1,549.1875,120.0414212642825,48
320,real_d,bottomright,diff,d,1,601,23,GL,wfn9,f,typical,square,1,549.1875,120.0414212642825,48
320,real_d,bottomright,diff,d,3,495,23,GL,wfd8,f,disfigured,square,1,549.1875,120.0414212642825,48
320,real_d,topright,diff,d,4,573,23,GL,wfd9,f,disfigured,square,1,549.1875,120.0414212642825,48
320,real_d,topleft,diff,d,5,415,18,GL,wmn8,m,typical,circle,1,549.1875,120.0414212642825,48
320,real_d,bottomright,diff,d,7,591,23,GL,wmn10,m,typical,square,1,549.1875,120.0414212642825,48
320,real_d,bottomleft,diff,d,9,483,18,GL,wmn9,m,typical,circle,1,549.1875,120.0414212642825,48
320,real_d,bottomleft,diff,d,10,450,18,GL,wmd8,m,disfigured,circle,1,549.1875,120.0414212642825,48
320,real_d,topleft,diff,d,12,547,18,GL,wfn10,f,typical,circle,1,549.1875,120.0414212642825,48
320,real_d,topright,diff,d,16,533,18,GL,wmd10,m,disfigured,circle,1,549.1875,120.0414212642825,48
320,real_d,topleft,diff,d,17,490,23,GL,wmd9,m,disfigured,square,1,549.1875,120.0414212642825,48
320,real_d,bottomleft,diff,d,18,472,23,GL,wfd10,f,disfigured,square,1,549.1875,120.0414212642825,48
320,real_d,topright,diff,d,20,909,23,GL,wfn8,f,typical,square,1,549.1875,120.0414212642825,48
202,real_a,topright,diff,a,1,593,23,GL,wmn1,m,typical,square,1,572.2083333333334,82.60594959082196,48
202,real_a,bottomleft,diff,a,4,730,23,GL,wfd3,f,disfigured,square,1,572.2083333333334,82.60594959082196,48
202,real_a,topleft,diff,a,5,646,18,GL,wmd2,m,disfigured,circle,1,572.2083333333334,82.60594959082196,48
202,real_a,bottomleft,diff,a,6,630,18,GL,wfn1,f,typical,circle,1,572.2083333333334,82.60594959082196,48
202,real_a,bottomright,diff,a,7,735,18,GL,wmn3,m,typical,circle,1,572.2083333333334,82.60594959082196,48
202,real_a,topright,diff,a,9,572,23,GL,wfd2,f,disfigured,square,1,572.2083333333334,82.60594959082196,48
202,real_a,bottomright,diff,a,10,686,18,GL,wfn2,f,typical,circle,1,572.2083333333334,82.60594959082196,48
202,real_a,topright,diff,a,15,685,23,GL,wmd3,m,disfigured,square,1,572.2083333333334,82.60594959082196,48
202,real_a,topleft,diff,a,17,680,23,GL,wfd1,f,disfigured,square,1,572.2083333333334,82.60594959082196,48
202,real_a,bottomleft,diff,a,18,566,18,GL,wmn2,m,typical,circle,1,572.2083333333334,82.60594959082196,48
202,real_a,bottomright,diff,a,19,585,23,GL,wmd1,m,disfigured,square,1,572.2083333333334,82.60594959082196,48
202,real_a,topleft,diff,a,20,621,18,GL,wfn3,f,typical,circle,1,572.2083333333334,82.60594959082196,48
202,real_b,bottomright,diff,b,1,722,18,GL,wfd6,f,disfigured,circle,1,572.2083333333334,82.60594959082196,48
202,real_b,bottomleft,diff,b,2,470,18,GL,wmd6,m,disfigured,circle,1,572.2083333333334,82.60594959082196,48
202,real_b,topright,diff,b,3,541,23,GL,wmn7,m,typical,square,1,572.2083333333334,82.60594959082196,48
202,real_b,topleft,diff,b,5,583,18,GL,wfd7,f,disfigured,circle,1,572.2083333333334,82.60594959082196,48
202,real_b,bottomright,diff,b,8,568,23,GL,wfn8,f,typical,square,1,572.2083333333334,82.60594959082196,48
202,real_b,bottomleft,diff,b,12,507,18,GL,wmn8,m,typical,circle,1,572.2083333333334,82.60594959082196,48
202,real_b,bottomright,diff,b,13,488,23,GL,wmd7,m,disfigured,square,1,572.2083333333334,82.60594959082196,48
202,real_b,bottomleft,diff,b,14,535,23,GL,wfn7,f,typical,square,1,572.2083333333334,82.60594959082196,48
202,real_b,topleft,diff,b,15,540,18,GL,wmd8,m,disfigured,circle,1,572.2083333333334,82.60594959082196,48
202,real_b,topright,diff,b,17,509,18,GL,wfn6,f,typical,circle,1,572.2083333333334,82.60594959082196,48
202,real_b,topright,diff,b,19,592,23,GL,wfd8,f,disfigured,square,1,572.2083333333334,82.60594959082196,48
202,real_b,topleft,diff,b,20,538,23,GL,wmn6,m,typical,square,1,572.2083333333334,82.60594959082196,48
202,real_c,bottomright,diff,c,1,505,18,GL,wmn4,m,typical,circle,1,572.2083333333334,82.60594959082196,48
202,real_c,bottomleft,diff,c,4,484,18,GL,wfd4,f,disfigured,circle,1,572.2083333333334,82.60594959082196,48
202,real_c,bottomleft,diff,c,5,498,23,GL,wfn3,f,typical,square,1,572.2083333333334,82.60594959082196,48
202,real_c,bottomright,diff,c,7,499,18,GL,wfd5,f,disfigured,circle,1,572.2083333333334,82.60594959082196,48
202,real_c,bottomleft,diff,c,8,546,18,GL,wmd5,m,disfigured,circle,1,572.2083333333334,82.60594959082196,48
202,real_c,topright,diff,c,9,542,23,GL,wfn5,f,typical,square,1,572.2083333333334,82.60594959082196,48
202,real_c,topleft,diff,c,10,498,23,GL,wfn4,f,typical,square,1,572.2083333333334,82.60594959082196,48
202,real_c,topright,diff,c,11,505,23,GL,wmn3,m,typical,square,1,572.2083333333334,82.60594959082196,48
202,real_c,topleft,diff,c,12,518,18,GL,wfd3,f,disfigured,circle,1,572.2083333333334,82.60594959082196,48
202,real_c,topright,diff,c,14,481,18,GL,wmd4,m,disfigured,circle,1,572.2083333333334,82.60594959082196,48
202,real_c,topleft,diff,c,17,572,23,GL,wmn5,m,typical,square,1,572.2083333333334,82.60594959082196,48
202,real_c,bottomright,diff,c,19,479,18,GL,wmd3,m,disfigured,circle,1,572.2083333333334,82.60594959082196,48
202,real_d,topright,diff,d,1,442,18,GL,wfd9,f,disfigured,circle,1,572.2083333333334,82.60594959082196,48
202,real_d,bottomleft,diff,d,2,731,23,GL,wfd10,f,disfigured,square,1,572.2083333333334,82.60594959082196,48
202,real_d,bottomleft,diff,d,5,590,18,GL,wmd8,m,disfigured,circle,1,572.2083333333334,82.60594959082196,48
202,real_d,bottomright,diff,d,8,532,23,GL,wmn10,m,typical,square,1,572.2083333333334,82.60594959082196,48
202,real_d,topleft,diff,d,9,505,23,GL,wfn10,f,typical,square,1,572.2083333333334,82.60594959082196,48
202,real_d,bottomright,diff,d,12,557,23,GL,wfd8,f,disfigured,square,1,572.2083333333334,82.60594959082196,48
202,real_d,bottomright,diff,d,14,523,18,GL,wfn9,f,typical,circle,1,572.2083333333334,82.60594959082196,48
202,real_d,topleft,diff,d,15,600,23,GL,wmn8,m,typical,square,1,572.2083333333334,82.60594959082196,48
202,real_d,topleft,diff,d,16,546,23,GL,wmd9,m,disfigured,square,1,572.2083333333334,82.60594959082196,48
202,real_d,topright,diff,d,18,587,18,GL,wfn8,f,typical,circle,1,572.2083333333334,82.60594959082196,48
202,real_d,topright,diff,d,19,589,23,GL,wmd10,m,disfigured,square,1,572.2083333333334,82.60594959082196,48
202,real_d,bottomleft,diff,d,20,815,23,GL,wmn9,m,typical,square,1,572.2083333333334,82.60594959082196,48
207,real_a,topright,diff,a,1,772,18,GL,wfd2,f,disfigured,circle,1,637.5208333333334,132.9155850464006,48
207,real_a,topright,diff,a,3,550,23,GL,wmd3,m,disfigured,square,1,637.5208333333334,132.9155850464006,48
207,real_a,bottomleft,diff,a,5,538,18,GL,wfd3,f,disfigured,circle,1,637.5208333333334,132.9155850464006,48
207,real_a,bottomright,diff,a,6,887,23,GL,wmd1,m,disfigured,square,1,637.5208333333334,132.9155850464006,48
207,real_a,bottomleft,diff,a,7,652,23,GL,wfn1,f,typical,square,1,637.5208333333334,132.9155850464006,48
207,real_a,topleft,diff,a,13,620,23,GL,wmd2,m,disfigured,square,1,637.5208333333334,132.9155850464006,48
207,real_a,bottomleft,diff,a,14,749,23,GL,wmn2,m,typical,square,1,637.5208333333334,132.9155850464006,48
207,real_a,bottomright,diff,a,16,485,18,GL,wfn2,f,typical,circle,1,637.5208333333334,132.9155850464006,48
207,real_a,topleft,diff,a,17,565,18,GL,wfn3,f,typical,circle,1,637.5208333333334,132.9155850464006,48
207,real_a,bottomright,diff,a,18,703,23,GL,wmn3,m,typical,square,1,637.5208333333334,132.9155850464006,48
207,real_a,topleft,diff,a,19,1036.2675884725352,18,GL,wfd1,f,disfigured,circle,1,637.5208333333334,132.9155850464006,48
207,real_a,topright,diff,a,20,656,23,GL,wmn1,m,typical,square,1,637.5208333333334,132.9155850464006,48
207,real_b,bottomright,diff,b,1,920,23,GL,wfd6,f,disfigured,square,1,637.5208333333334,132.9155850464006,48
207,real_b,topleft,diff,b,3,803,23,GL,wmn6,m,typical,square,1,637.5208333333334,132.9155850464006,48
207,real_b,bottomright,diff,b,5,832,18,GL,wmd7,m,disfigured,circle,1,637.5208333333334,132.9155850464006,48
207,real_b,topright,diff,b,6,552,23,GL,wfn6,f,typical,square,1,637.5208333333334,132.9155850464006,48
207,real_b,topright,diff,b,7,740,18,GL,wfd8,f,disfigured,circle,1,637.5208333333334,132.9155850464006,48
207,real_b,bottomright,diff,b,11,640,18,GL,wfn8,f,typical,circle,1,637.5208333333334,132.9155850464006,48
207,real_b,topleft,diff,b,12,712,23,GL,wfd7,f,disfigured,square,1,637.5208333333334,132.9155850464006,48
207,real_b,bottomleft,diff,b,13,629,18,GL,wfn7,f,typical,circle,1,637.5208333333334,132.9155850464006,48
207,real_b,topright,diff,b,14,758,18,GL,wmn7,m,typical,circle,1,637.5208333333334,132.9155850464006,48
